GFGC123.JU,8.3,194,107.0,2020-05-18 17:00:02.242600
GFGC126.JU,7.65,197,107.0,2020-05-18 17:00:02.242600
GFGC129.JU,6.5,25,107.0,2020-05-18 17:00:02.242600
GFGC132.JU,6.65,475,107.0,2020-05-18 17:00:02.242600
GFGC135.JU,6.0,255,107.0,2020-05-18 17:00:02.242600
GFGC140.JU,4.7,4,107.0,2020-05-18 17:00:02.242600
GFGC145.JU,4.84,14,107.0,2020-05-18 17:00:02.242600
GFGC150.JU,4.25,767,107.0,2020-05-18 17:00:02.242600
GFGC160.JU,3.3,300,107.0,2020-05-18 17:00:02.242600
GFGC45.0AG,66.0,6,107.0,2020-05-18 17:00:02.242600
GFGC48.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC51.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC54.0AG,56.0,0,107.0,2020-05-18 17:00:02.242600
GFGC60.0AG,51.0,5,107.0,2020-05-18 17:00:02.242600
GFGC63.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC66.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC69.0AG,36.0,0,107.0,2020-05-18 17:00:02.242600
GFGC72.0AG,29.0,0,107.0,2020-05-18 17:00:02.242600
GFGC75.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC81.0AG,35.9,6,107.0,2020-05-18 17:00:02.242600
GFGC84.0AG,21.0,0,107.0,2020-05-18 17:00:02.242600
GFGC90.0AG,29.5,37,107.0,2020-05-18 17:00:02.242600
GFGC93.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC99.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC102.AG,9.3,0,107.0,2020-05-18 17:00:02.242600
GFGC105.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC108.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC111.AG,20.0,2,107.0,2020-05-18 17:00:02.242600
GFGC114.AG,18.2,40,107.0,2020-05-18 17:00:02.242600
GFGC117.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC120.AG,15.4,35,107.0,2020-05-18 17:00:02.242600
GFGC123.AG,14.99,4,107.0,2020-05-18 17:00:02.242600
GFGC126.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC129.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC132.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC135.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC140.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC145.AG,7.25,2,107.0,2020-05-18 17:00:02.242600
GFGC150.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC160.AG,6.6,78,107.0,2020-05-18 17:00:02.242600
GFGC45.0OC,89.0,2,107.0,2020-05-18 17:00:02.242600
GFGV45.0JU,0.6,32,107.0,2020-05-18 17:00:02.242600
GFGV48.0JU,0.6,2,107.0,2020-05-18 17:00:02.242600
GFGV51.0JU,0.7,5,107.0,2020-05-18 17:00:02.242600
GFGV54.0JU,0.85,33,107.0,2020-05-18 17:00:02.242600
GFGV57.0JU,1.19,3,107.0,2020-05-18 17:00:02.242600
GFGV60.0JU,1.0,30,107.0,2020-05-18 17:00:02.242600
GFGV63.0JU,1.2,10,107.0,2020-05-18 17:00:02.242600
GFGV66.0JU,1.3,14,107.0,2020-05-18 17:00:02.242600
GFGV69.0JU,1.7,36,107.0,2020-05-18 17:00:02.242600
GFGV72.0JU,2.0,31,107.0,2020-05-18 17:00:02.242600
GFGV75.0JU,2.3,42,107.0,2020-05-18 17:00:02.242600
GFGV78.0JU,2.8,13,107.0,2020-05-18 17:00:02.242600
GFGV81.0JU,2.95,234,107.0,2020-05-18 17:00:02.242600
GFGV84.0JU,4.0,50,107.0,2020-05-18 17:00:02.242600
GFGV87.0JU,4.5,69,107.0,2020-05-18 17:00:02.242600
GFGV90.0JU,5.35,158,107.0,2020-05-18 17:00:02.242600
GFGV93.0JU,6.78,56,107.0,2020-05-18 17:00:02.242600
GFGV96.0JU,7.49,26,107.0,2020-05-18 17:00:02.242600
GFGV99.0JU,9.0,157,107.0,2020-05-18 17:00:02.242600
GFGV102.JU,10.9,89,107.0,2020-05-18 17:00:02.242600
GFGV105.JU,12.1,41,107.0,2020-05-18 17:00:02.242600
GFGV108.JU,14.0,44,107.0,2020-05-18 17:00:02.242600
GFGV111.JU,16.0,16,107.0,2020-05-18 17:00:02.242600
GFGV114.JU,17.0,2,107.0,2020-05-18 17:00:02.242600
GFGV117.JU,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV120.JU,20.0,0,107.0,2020-05-18 17:00:02.242600
GFGV123.JU,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV126.JU,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV129.JU,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV132.JU,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV135.JU,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV140.JU,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV145.JU,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV160.JU,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV45.0AG,1.0,4,107.0,2020-05-18 17:00:02.242600
GFGV48.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV51.0AG,1.8,0,107.0,2020-05-18 17:00:02.242600
GFGV54.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV57.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV60.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV63.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV66.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV69.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV72.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV84.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV90.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV93.0AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV99.0AG,12.0,11,107.0,2020-05-18 17:00:02.242600
GFGV102.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV105.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV108.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV111.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV114.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV120.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV123.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV126.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV129.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV132.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV135.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV140.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV145.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGV150.AG,0.0,0,107.0,2020-05-18 17:00:02.242600
GFGC45.0JU,62.0,14,106.5,2020-05-18 17:20:02.038577
GFGC48.0JU,34.85,0,106.5,2020-05-18 17:20:02.038577
GFGC51.0JU,54.0,0,106.5,2020-05-18 17:20:02.038577
GFGC54.0JU,53.0,5,106.5,2020-05-18 17:20:02.038577
GFGC57.0JU,18.5,0,106.5,2020-05-18 17:20:02.038577
GFGC60.0JU,47.5,20,106.5,2020-05-18 17:20:02.038577
GFGC63.0JU,44.5,4,106.5,2020-05-18 17:20:02.038577
GFGC66.0JU,42.0,10,106.5,2020-05-18 17:20:02.038577
GFGC69.0JU,40.9,24,106.5,2020-05-18 17:20:02.038577
GFGC72.0JU,38.1,18,106.5,2020-05-18 17:20:02.038577
GFGC75.0JU,36.5,44,106.5,2020-05-18 17:20:02.038577
GFGC78.0JU,33.0,29,106.5,2020-05-18 17:20:02.038577
GFGC81.0JU,30.0,36,106.5,2020-05-18 17:20:02.038577
GFGC84.0JU,27.5,42,106.5,2020-05-18 17:20:02.038577
GFGC87.0JU,25.4,47,106.5,2020-05-18 17:20:02.038577
GFGC90.0JU,23.79,362,106.5,2020-05-18 17:20:02.038577
GFGC93.0JU,20.32,21,106.5,2020-05-18 17:20:02.038577
GFGC96.0JU,20.0,96,106.5,2020-05-18 17:20:02.038577
GFGC99.0JU,18.0,257,106.5,2020-05-18 17:20:02.038577
GFGC102.JU,16.2,398,106.5,2020-05-18 17:20:02.038577
GFGC105.JU,14.61,284,106.5,2020-05-18 17:20:02.038577
GFGC108.JU,13.2,139,106.5,2020-05-18 17:20:02.038577
GFGC111.JU,11.82,966,106.5,2020-05-18 17:20:02.038577
GFGC114.JU,10.6,129,106.5,2020-05-18 17:20:02.038577
GFGC117.JU,9.7,78,106.5,2020-05-18 17:20:02.038577
GFGC120.JU,8.6,1357,106.5,2020-05-18 17:20:02.038577
GFGC123.JU,7.5,251,106.5,2020-05-18 17:20:02.038577
GFGC126.JU,7.05,226,106.5,2020-05-18 17:20:02.038577
GFGC129.JU,6.6,31,106.5,2020-05-18 17:20:02.038577
GFGC132.JU,6.25,540,106.5,2020-05-18 17:20:02.038577
GFGC135.JU,5.75,299,106.5,2020-05-18 17:20:02.038577
GFGC140.JU,5.0,5,106.5,2020-05-18 17:20:02.038577
GFGC145.JU,4.502,18,106.5,2020-05-18 17:20:02.038577
GFGC150.JU,4.13,849,106.5,2020-05-18 17:20:02.038577
GFGC160.JU,3.0,326,106.5,2020-05-18 17:20:02.038577
GFGC45.0AG,66.0,6,106.5,2020-05-18 17:20:02.038577
GFGC48.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC51.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC54.0AG,56.0,0,106.5,2020-05-18 17:20:02.038577
GFGC60.0AG,51.0,5,106.5,2020-05-18 17:20:02.038577
GFGC63.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC66.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC69.0AG,36.0,0,106.5,2020-05-18 17:20:02.038577
GFGC72.0AG,29.0,0,106.5,2020-05-18 17:20:02.038577
GFGC75.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC81.0AG,35.9,10,106.5,2020-05-18 17:20:02.038577
GFGC84.0AG,21.0,0,106.5,2020-05-18 17:20:02.038577
GFGC90.0AG,29.5,37,106.5,2020-05-18 17:20:02.038577
GFGC93.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC99.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC102.AG,9.3,0,106.5,2020-05-18 17:20:02.038577
GFGC105.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC108.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC111.AG,20.0,2,106.5,2020-05-18 17:20:02.038577
GFGC114.AG,18.8,45,106.5,2020-05-18 17:20:02.038577
GFGC117.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC120.AG,15.4,35,106.5,2020-05-18 17:20:02.038577
GFGC123.AG,14.99,6,106.5,2020-05-18 17:20:02.038577
GFGC126.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC129.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC132.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC135.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC140.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC145.AG,7.25,2,106.5,2020-05-18 17:20:02.038577
GFGC150.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC160.AG,6.35,87,106.5,2020-05-18 17:20:02.038577
GFGC45.0OC,85.0,3,106.5,2020-05-18 17:20:02.038577
GFGV45.0JU,0.6,35,106.5,2020-05-18 17:20:02.038577
GFGV48.0JU,0.6,4,106.5,2020-05-18 17:20:02.038577
GFGV51.0JU,0.7,7,106.5,2020-05-18 17:20:02.038577
GFGV54.0JU,0.85,34,106.5,2020-05-18 17:20:02.038577
GFGV57.0JU,1.19,6,106.5,2020-05-18 17:20:02.038577
GFGV60.0JU,1.0,34,106.5,2020-05-18 17:20:02.038577
GFGV63.0JU,1.2,13,106.5,2020-05-18 17:20:02.038577
GFGV66.0JU,1.3,17,106.5,2020-05-18 17:20:02.038577
GFGV69.0JU,1.7,36,106.5,2020-05-18 17:20:02.038577
GFGV72.0JU,2.0,32,106.5,2020-05-18 17:20:02.038577
GFGV75.0JU,2.3,45,106.5,2020-05-18 17:20:02.038577
GFGV78.0JU,2.8,14,106.5,2020-05-18 17:20:02.038577
GFGV81.0JU,2.95,251,106.5,2020-05-18 17:20:02.038577
GFGV84.0JU,4.0,60,106.5,2020-05-18 17:20:02.038577
GFGV87.0JU,4.5,81,106.5,2020-05-18 17:20:02.038577
GFGV90.0JU,5.35,179,106.5,2020-05-18 17:20:02.038577
GFGV93.0JU,6.78,63,106.5,2020-05-18 17:20:02.038577
GFGV96.0JU,7.49,28,106.5,2020-05-18 17:20:02.038577
GFGV99.0JU,9.0,169,106.5,2020-05-18 17:20:02.038577
GFGV102.JU,10.9,102,106.5,2020-05-18 17:20:02.038577
GFGV105.JU,12.1,49,106.5,2020-05-18 17:20:02.038577
GFGV108.JU,14.0,44,106.5,2020-05-18 17:20:02.038577
GFGV111.JU,16.0,18,106.5,2020-05-18 17:20:02.038577
GFGV114.JU,17.0,2,106.5,2020-05-18 17:20:02.038577
GFGV117.JU,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV120.JU,20.0,0,106.5,2020-05-18 17:20:02.038577
GFGV123.JU,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV126.JU,0.0,0,106.5,2020-05-18 17:20:02.038577
